#Column	usrid	(A7)	User Table identifier	(cross_match.usrid)	[""]	[meta.id]
#Column	separation	(F9.2)	Distance from master source to user source	(cross_match.separation)	["arcsec"]	[pos.angDistance]
#Column	probability	(F9.2)	Probability that master source and user source are a match	(cross_match.probability)	[""]	[stat.probability]
#Column	name	(A22)	Source name in the format '2CXO Jhhmmss.s{+|-}ddmmss[X]'	(master_source.name)	[""]	[]
#Column	ra	(E9.6)	Source position, ICRS right ascension	(master_source.ra)	["deg"]	[pos.eq.ra;meta.main]
#Column	dec	(E9.6)	Source position, ICRS declination	(master_source.dec)	["deg"]	[pos.eq.dec;meta.main]
#Column	err_ellipse_r0	(F7.2)	Major radius of the 95% confidence level position error ellipse	(master_source.err_ellipse_r0)	["arcsec"]	[]
#Column	err_ellipse_r1	(F9.2)	Minor radius of the 95% confidence level position error ellipse	(master_source.err_ellipse_r1)	["arcsec"]	[]
#Column	err_ellipse_ang	(F9.1)	Position angle (ref. local true north) of the major axis of the 95% confidence level error ellipse	(master_source.err_ellipse_ang)	["deg"]	[]
#Column	significance	(F9.2)	Highest flux significance (S/N) across all stacked observations and energy bands	(master_source.significance)	[""]	[]
#Column	likelihood_class	(A20)	Highest detection likelihood classification across all stacked observations and energy bands	(master_source.likelihood_class)	[""]	[]
#Column	conf_flag	(A5)	Source may be confused (source and/or background regions overlap in one or more contributing stacked observations)	(master_source.conf_flag)	[""]	[]
#Column	sat_src_flag	(A5)	Source is saturated in all observations; source properties are unreliable	(master_source.sat_src_flag)	[""]	[]
#Column	streak_src_flag	(A5)	Source is located on an ACIS readout streak in all observations; source properties may be affected	(master_source.streak_src_flag)	[""]	[]
#Column	flux_aper_b	(E9.3)	Aperture-corrected net energy flux inferred from the source region aperture, best estimate derived from the longest block of a multi-band, flux-ordered Bayesian Block analysis of the contributing observations, and calculated by counting X-ray events; ACIS broad (0.5-7.0 keV) energy band	(master_source.flux_aper_b)	["erg/s/cm^2"]	[]
#Column	flux_aper_lolim_b	(E9.3)	Aperture-corrected net energy flux inferred from the source region aperture, best estimate derived from the longest block of a multi-band, flux-ordered Bayesian Block analysis of the contributing observations, and calculated by counting X-ray events (68% lower confidence limit); ACIS broad (0.5-7.0 keV) energy band	(master_source.flux_aper_lolim_b)	["erg/s/cm^2"]	[]
#Column	flux_aper_hilim_b	(E9.3)	Aperture-corrected net energy flux inferred from the source region aperture, best estimate derived from the longest block of a multi-band, flux-ordered Bayesian Block analysis of the contributing observations, and calculated by counting X-ray events (68% upper confidence limit); ACIS broad (0.5-7.0 keV) energy band	(master_source.flux_aper_hilim_b)	["erg/s/cm^2"]	[]
#Column	flux_aper_w	(E9.3)	Aperture-corrected net energy flux inferred from the source region aperture, best estimate derived from the longest block of a multi-band, flux-ordered Bayesian Block analysis of the contributing observations, and calculated by counting X-ray events; HRC wide (~0.1-10.0 keV) energy band	(master_source.flux_aper_w)	["erg/s/cm^2"]	[]
#Column	flux_aper_lolim_w	(E9.3)	Aperture-corrected net energy flux inferred from the source region aperture, best estimate derived from the longest block of a multi-band, flux-ordered Bayesian Block analysis of the contributing observations, and calculated by counting X-ray events (68% lower confidence limit); HRC wide (~0.1-10.0 keV) energy band	(master_source.flux_aper_lolim_w)	["erg/s/cm^2"]	[]
#Column	flux_aper_hilim_w	(E9.3)	Aperture-corrected net energy flux inferred from the source region aperture, best estimate derived from the longest block of a multi-band, flux-ordered Bayesian Block analysis of the contributing observations, and calculated by counting X-ray events (68% upper confidence limit); HRC wide (~0.1-10.0 keV) energy band	(master_source.flux_aper_hilim_w)	["erg/s/cm^2"]	[]
#Column	detect_stack_id	(A24)	Detect stack identifier (designation of observation stack used for source detection) in the format '{acis|hrc}fJhhmmsss{+|-}ddmmss_nnn'	(stack_source.detect_stack_id)	[""]	[]
#Column	ra_stack	(F9.5)	Detect stack tangent plane reference position, ICRS right ascension	(stack_source.ra_stack)	["deg"]	[pos.eq.ra]
#Column	dec_stack	(F9.5)	Detect stack tangent plane reference position, ICRS declination	(stack_source.dec_stack)	["deg"]	[pos.eq.dec]
#Column	instrument	(A4)	Instrument used for the stacked observations; 'ACIS' or 'HRC'	(stack_source.instrument)	[""]	[]
#Column	grating	(A4)	Transmission grating used for the stacked observations; 'NONE', 'HETG', or 'LETG	(stack_source.grating)	[""]	[]
#Column	ascdsver	(A20)	Software version used to create the Level 3 detect stack event data file	(stack_source.ascdsver)	[""]	[]
#Column	caldbver	(A20)	Calibration database version used to calibrate the Level 3 detect stack event data file	(stack_source.caldbver)	[""]	[]
#Column	crdate	(A20)	Creation date/time of the Level 3 detect stack event data file, UTC	(stack_source.crdate)	[""]	[]
#Column	region_id	(I4)	Detection region identifier (component number)	(stack_source.region_id)	[""]	[]
#Column	ra	(F9.5)	Detection position, ICRS Right Ascension	(stack_source.ra)	["deg"]	[pos.eq.ra]
#Column	dec	(F9.5)	Detection position, ICRS Declination	(stack_source.dec)	["deg"]	[pos.eq.dec]
#Column	err_ellipse_r0	(F9.2)	Major radius of the 95% confidence level position error ellipse	(stack_source.err_ellipse_r0)	["arcsec"]	[]
#Column	err_ellipse_r1	(F9.2)	Minor radius of the 95% confidence level position error ellipse	(stack_source.err_ellipse_r1)	["arcsec"]	[]
#Column	err_ellipse_ang	(F9.1)	Position angle (ref. local true north) of the major axis of the 95% confidence level error ellipse	(stack_source.err_ellipse_ang)	["deg"]	[]
#Column	theta_mean	(F9.3)	Mean source region aperture off-axis angle from all stacked observations	(stack_source.theta_mean)	["arcmin"]	[]
#Column	flux_significance_b	(F9.2)	Significance of the stacked-observation detection determined from the ratio of the stacked-observation detection photon flux to the estimated error in the photon flux; ACIS broad (0.5-7.0 keV) energy band	(stack_source.flux_significance_b)	[""]	[]
#Column	detect_significance_b	(F9.2)	Significance of the stacked-observation detection computed by the stacked-observation detection algorithm; ACIS broad (0.5-7.0 keV) energy band	(stack_source.detect_significance_b)	[""]	[]
#Column	likelihood_b	(E9.6)	log likelihood of the stacked-observation detection computed by the Maximum Likelihood Estimator fit to the photon counts distribution; ACIS broad (0.5-7.0 keV) energy band	(stack_source.likelihood_b)	[""]	[]
#Column	photflux_aper_b	(E9.3)	Aperture-corrected detection net photon flux inferred from the source region aperture, calculated by counting X-ray events; ACIS broad (0.5-7.0 keV) energy band	(stack_source.photflux_aper_b)	["photon/s/cm^2"]	[]
#Column	photflux_aper_lolim_b	(E9.3)	Aperture-corrected detection net photon flux inferred from the source region aperture, calculated by counting X-ray events (68% lower confidence limit); ACIS broad (0.5-7.0 keV) energy band	(stack_source.photflux_aper_lolim_b)	["photon/s/cm^2"]	[]
#Column	photflux_aper_hilim_b	(E9.3)	Aperture-corrected detection net photon flux inferred from the source region aperture, calculated by counting X-ray events (68% upper confidence limit); ACIS broad (0.5-7.0 keV) energy band	(stack_source.photflux_aper_hilim_b)	["photon/s/cm^2"]	[]
#Column	flux_aper_b	(E9.3)	Aperture-corrected detection net energy flux inferred from the source region aperture, calculated by counting X-ray events; ACIS broad (0.5-7.0 keV) energy band	(stack_source.flux_aper_b)	["erg/s/cm^2"]	[]
#Column	flux_aper_lolim_b	(E9.3)	Aperture-corrected detection net energy flux inferred from the source region aperture, calculated by counting X-ray events (68% lower confidence limit); ACIS broad (0.5-7.0 keV) energy band	(stack_source.flux_aper_lolim_b)	["erg/s/cm^2"]	[]
#Column	flux_aper_hilim_b	(E9.3)	Aperture-corrected detection net energy flux inferred from the source region aperture, calculated by counting X-ray events (68% upper confidence limit); ACIS broad (0.5-7.0 keV) energy band	(stack_source.flux_aper_hilim_b)	["erg/s/cm^2"]	[]
#Column	src_cnts_aper90_b	(G9.5)	Aperture-corrected detection net counts inferred from the PSF 90% ECF aperture; ACIS broad (0.5-7.0 keV) energy band	(stack_source.src_cnts_aper90_b)	["count"]	[]
#Column	src_cnts_aper90_lolim_b	(G9.5)	Aperture-corrected detection net counts inferred from the PSF 90% ECF aperture (68% lower confidence limit); ACIS broad (0.5-7.0 keV) energy band	(stack_source.src_cnts_aper90_lolim_b)	["count"]	[]
#Column	src_cnts_aper90_hilim_b	(G9.5)	Aperture-corrected detection net counts inferred from the PSF 90% ECF aperture (68% upper confidence limit); ACIS broad (0.5-7.0 keV) energy band	(stack_source.src_cnts_aper90_hilim_b)	["count"]	[]
#Column	src_rate_aper90_b	(G9.5)	Aperture-corrected detection net count rate inferred from the PSF 90% ECF aperture; ACIS broad (0.5-7.0 keV) energy band	(stack_source.src_rate_aper90_b)	["count/s"]	[]
#Column	src_rate_aper90_lolim_b	(G9.5)	Aperture-corrected detection net count rate inferred from the PSF 90% ECF aperture (68% lower confidence limit); ACIS broad (0.5-7.0 keV) energy band	(stack_source.src_rate_aper90_lolim_b)	["count/s"]	[]
#Column	src_rate_aper90_hilim_b	(G9.5)	Aperture-corrected detection net count rate inferred from the PSF 90% ECF aperture (68% upper confidence limit); ACIS broad (0.5-7.0 keV) energy band	(stack_source.src_rate_aper90_hilim_b)	["count/s"]	[]
#Column	photflux_aper90_b	(E9.3)	Aperture-corrected detection net photon flux inferred from the PSF 90% ECF aperture, calculated by counting X-ray events; ACIS broad (0.5-7.0 keV) energy band	(stack_source.photflux_aper90_b)	["photon/s/cm^2"]	[]
#Column	photflux_aper90_lolim_b	(E9.3)	Aperture-corrected detection net photon flux inferred from the PSF 90% ECF aperture, calculated by counting X-ray events (68% lower confidence limit); ACIS broad (0.5-7.0 keV) energy band	(stack_source.photflux_aper90_lolim_b)	["photon/s/cm^2"]	[]
#Column	photflux_aper90_hilim_b	(E9.3)	Aperture-corrected detection net photon flux inferred from the PSF 90% ECF aperture, calculated by counting X-ray events (68% upper confidence limit); ACIS broad (0.5-7.0 keV) energy band	(stack_source.photflux_aper90_hilim_b)	["photon/s/cm^2"]	[]
#Column	flux_aper90_b	(E9.3)	Aperture-corrected detection net energy flux inferred from the PSF 90% ECF aperture, calculated by counting X-ray events; ACIS broad (0.5-7.0 keV) energy band	(stack_source.flux_aper90_b)	["erg/s/cm^2"]	[]
#Column	flux_aper90_lolim_b	(E9.3)	Aperture-corrected detection net energy flux inferred from the PSF 90% ECF aperture, calculated by counting X-ray events (68% lower confidence limit); ACIS broad (0.5-7.0 keV) energy band	(stack_source.flux_aper90_lolim_b)	["erg/s/cm^2"]	[]
#Column	flux_aper90_hilim_b	(E9.3)	Aperture-corrected detection net energy flux inferred from the PSF 90% ECF aperture, calculated by counting X-ray events (68% upper confidence limit); ACIS broad (0.5-7.0 keV) energy band	(stack_source.flux_aper90_hilim_b)	["erg/s/cm^2"]	[]
usrid	separation	probability	name	ra	dec	err_ellipse_r0	err_ellipse_r1	err_ellipse_ang	significance	likelihood_class	conf_flag	sat_src_flag	streak_src_flag	flux_aper_b	flux_aper_lolim_b	flux_aper_hilim_b	flux_aper_w	flux_aper_lolim_w	flux_aper_hilim_w	detect_stack_id	ra_stack	dec_stack	instrument	grating	ascdsver	caldbver	crdate	region_id	ra	dec	err_ellipse_r0	err_ellipse_r1	err_ellipse_ang	theta_mean	flux_significance_b	detect_significance_b	likelihood_b	photflux_aper_b	photflux_aper_lolim_b	photflux_aper_hilim_b	flux_aper_b	flux_aper_lolim_b	flux_aper_hilim_b	src_cnts_aper90_b	src_cnts_aper90_lolim_b	src_cnts_aper90_hilim_b	src_rate_aper90_b	src_rate_aper90_lolim_b	src_rate_aper90_hilim_b	photflux_aper90_b	photflux_aper90_lolim_b	photflux_aper90_hilim_b	flux_aper90_b	flux_aper90_lolim_b	flux_aper90_hilim_b
 rs1139	     0.89	     0.00	 2CXO J133815.8+043233	2.045661e+02	4.542685e+00	   0.71	     0.71	      0.0	   255.52	                TRUE	FALSE	FALSE	FALSE	7.029e-12	6.977e-12	7.082e-12	         	         	         	acisfJ1338154p043226_001	204.56428	  4.54041	ACIS	NONE	           CAT4.3.10	               4.6.7	 2015-05-13T12:39:31	 110	204.56612	  4.54269	     0.01	     0.01	      0.0	    0.175	   255.52	   811.18	4.176899e+05	1.014e-03	1.010e-03	1.018e-03	6.851e-12	6.823e-12	6.877e-12	    81749	    81401	    82077	  0.35424	  0.35273	  0.35566	9.814e-04	9.772e-04	9.853e-04	6.644e-12	6.616e-12	6.671e-12
 rs1139	     1.29	     0.04	2CXO J133815.8+043232X	2.045662e+02	4.542315e+00	   1.57	     1.57	      0.0	    68.59	                TRUE	     	     	 TRUE	         	         	         	         	         	         	acisfJ1338154p043226_001	204.56428	  4.54041	ACIS	NONE	           CAT4.3.10	               4.6.7	 2015-05-13T12:39:31	9001	204.56622	  4.54233	     1.44	     1.44	      0.0	    0.163	    68.59	         	1.033587e+04	8.829e-05	8.697e-05	8.954e-05	4.823e-13	4.746e-13	4.895e-13	         	         	         	         	         	         	         	         	         	         	         	         
 rs1146	     5.24	     0.00	 2CXO J133844.3+042730	2.046848e+02	4.458567e+00	   1.99	     1.77	     92.6	     5.71	                TRUE	FALSE	FALSE	FALSE	0.000e+00	0.000e+00	3.463e-15	         	         	         	acisfJ1338154p043226_001	204.56428	  4.54041	ACIS	NONE	           CAT4.3.10	               4.6.7	 2015-05-13T12:39:31	   3	204.68484	  4.45857	     1.85	     1.62	     92.6	    8.724	     5.71	     9.67	5.819874e+01	2.697e-06	2.225e-06	3.170e-06	0.000e+00	0.000e+00	3.463e-15	   70.915	   59.402	   81.789	0.00065520	0.00054882	0.00075566	2.783e-06	2.328e-06	3.213e-06	1.010e-14	6.354e-15	1.369e-14
 rs1158	     1.31	     0.00	 2CXO J133952.9+005024	2.049706e+02	8.401781e-01	   0.81	     0.76	    172.8	     2.70	                TRUE	FALSE	FALSE	FALSE	1.146e-14	7.495e-15	1.521e-14	         	         	         	acisfJ1339546p005028_001	204.97787	  0.84130	ACIS	NONE	           CAT4.3.10	               4.6.7	 2015-05-13T13:21:37	  20	204.97064	  0.84018	     0.40	     0.27	    172.8	    0.439	     2.70	     5.00	1.633338e+01	1.505e-06	9.334e-07	2.047e-06	1.146e-14	7.495e-15	1.521e-14	   8.9033	   5.0587	   12.546	0.00044701	0.00025398	0.00062988	1.222e-06	6.941e-07	1.721e-06	1.134e-14	6.753e-15	1.568e-14
 rs1160	     3.84	     0.00	 2CXO J133957.4+004954	2.049895e+02	8.317840e-01	   0.78	     0.77	    150.6	     3.29	                TRUE	FALSE	FALSE	FALSE	4.374e-15	2.916e-15	5.750e-15	         	         	         	acisfJ1339546p005028_001	204.97787	  0.84130	ACIS	NONE	           CAT4.3.10	               4.6.7	 2015-05-13T13:21:37	  12	204.98946	  0.83178	     0.33	     0.29	    150.6	    0.900	     3.29	     6.12	2.419277e+01	2.391e-06	1.665e-06	3.117e-06	4.374e-15	2.916e-15	5.750e-15	   14.837	   10.068	   19.606	0.00074492	0.00050548	0.00098436	2.126e-06	1.443e-06	2.810e-06	3.996e-15	2.688e-15	5.303e-15
 rs1160	     1.80	     0.00	 2CXO J133957.7+004951	2.049904e+02	8.309623e-01	   1.06	     0.81	    113.5	     2.78	            MARGINAL	FALSE	FALSE	FALSE	4.604e-15	2.947e-15	6.261e-15	         	         	         	acisfJ1339546p005028_001	204.97787	  0.84130	ACIS	NONE	           CAT4.3.10	               4.6.7	 2015-05-13T13:21:37	  70	204.99042	  0.83096	     0.79	     0.40	    113.5	    0.976	     2.78	     4.24	8.733426e+00	1.816e-06	1.163e-06	2.470e-06	4.604e-15	2.947e-15	6.261e-15	   8.7622	   5.1430	   12.381	0.00043993	0.00025822	0.00062164	1.256e-06	7.370e-07	1.774e-06	3.529e-15	2.071e-15	4.987e-15
 rs1160	     5.35	     0.00	 2CXO J133957.8+004947	2.049910e+02	8.298310e-01	   0.84	     0.79	    113.0	     2.70	                TRUE	FALSE	FALSE	FALSE	3.282e-15	1.955e-15	4.609e-15	         	         	         	acisfJ1339546p005028_001	204.97787	  0.84130	ACIS	NONE	           CAT4.3.10	               4.6.7	 2015-05-13T13:21:37	  31	204.99104	  0.82983	     0.44	     0.35	    113.0	    1.048	     2.70	     4.34	1.478260e+01	1.652e-06	1.024e-06	2.247e-06	3.282e-15	1.955e-15	4.609e-15	   9.9865	   6.1619	   13.811	0.00050140	0.00030937	0.00069342	1.456e-06	8.984e-07	2.014e-06	3.380e-15	2.057e-15	4.702e-15
 rs1230	     1.93	     0.04	 2CXO J135157.2+020011	2.079885e+02	2.003063e+00	   2.34	     1.66	     88.2	     4.83	                TRUE	FALSE	FALSE	FALSE	4.655e-14	3.590e-14	5.665e-14	         	         	         	acisfJ1352167p020557_001	208.06981	  2.09927	ACIS	NONE	           CAT4.3.10	               4.6.7	 2015-05-14T04:28:36	  30	207.98855	  2.00306	     2.23	     1.50	     88.2	    7.554	     4.83	     9.74	5.208041e+01	1.007e-05	7.983e-06	1.215e-05	4.655e-14	3.590e-14	5.665e-14	   28.770	   22.104	   35.086	0.0019470	0.0014959	0.0023744	7.876e-06	6.051e-06	9.605e-06	1.944e-14	1.450e-14	2.437e-14
 rs1282	     4.56	     0.00	 2CXO J145123.2+000022	2.228467e+02	6.151143e-03	   1.23	     0.87	     10.4	     2.91	                TRUE	FALSE	FALSE	FALSE	8.114e-15	4.529e-15	1.170e-14	         	         	         	acisfJ1450594m000243_001	222.74763	 -0.04551	ACIS	NONE	           CAT4.3.10	               4.6.7	 2015-05-15T19:25:27	  73	222.84707	  0.00568	     5.49	     2.68	    166.3	    6.711	     2.91	     5.35	1.201539e+01	2.358e-06	1.526e-06	3.144e-06	8.114e-15	4.529e-15	1.170e-14	   12.131	   7.6113	   16.412	0.00047125	0.00029569	0.00063757	2.043e-06	1.282e-06	2.764e-06	7.668e-15	4.501e-15	1.083e-14
 rs1282	     4.56	     0.00	 2CXO J145123.2+000022	2.228467e+02	6.151143e-03	   1.23	     0.87	     10.4	     2.91	                TRUE	FALSE	FALSE	FALSE	8.114e-15	4.529e-15	1.170e-14	         	         	         	acisfJ1451255m000159_001	222.85633	 -0.03331	ACIS	NONE	           CAT4.3.10	               4.6.7	 2015-05-16T02:15:11	   2	222.84663	  0.00618	     1.03	     0.52	     11.3	    2.440	     2.05	     6.42	1.778422e+01	1.020e-05	5.101e-06	1.503e-05	2.662e-14	1.331e-14	3.923e-14	   6.2530	   3.1265	   9.2150	0.0029451	0.0014726	0.0043402	1.083e-05	5.416e-06	1.596e-05	2.851e-14	1.426e-14	4.202e-14
 rf0490	     1.59	     0.17	 2CXO J234355.9+001303	3.559832e+02	2.176745e-01	   2.86	     1.58	      3.4	     2.00	                TRUE	FALSE	FALSE	FALSE	5.158e-16	0.000e+00	1.032e-15	         	         	         	acisfJ2343422p001730_001	355.92609	  0.29187	ACIS	NONE	           CAT4.3.16	               4.6.7	 2016-03-11T20:49:06	  73	355.98324	  0.21767	     2.77	     1.42	      3.4	    5.619	     1.75	     3.07	1.219527e+01	7.056e-07	3.024e-07	1.109e-06	5.158e-16	0.000e+00	1.032e-15	   6.8312	   3.5079	   10.155	0.00022936	0.00011778	0.00034094	8.864e-07	4.432e-07	1.330e-06	1.041e-15	4.286e-16	1.653e-15
 rf0785	     1.70	     0.01	 2CXO J235325.8-003024	3.583576e+02	-5.069079e-01	   1.55	     1.24	    118.7	     2.05	                TRUE	FALSE	FALSE	FALSE	3.055e-14	1.404e-14	4.624e-14	         	         	         	acisfJ2353218m002834_001	358.34102	 -0.47634	ACIS	NONE	           CAT4.3.16	               4.6.7	 2016-03-11T17:26:34	   3	358.35755	 -0.50691	     1.37	     1.01	    118.7	    2.085	     2.05	     4.92	1.035299e+01	6.215e-06	3.187e-06	9.243e-06	3.055e-14	1.404e-14	4.624e-14	   5.9027	   2.7874	   8.8540	0.0020695	0.00097728	0.0031043	5.808e-06	2.742e-06	8.711e-06	3.115e-14	1.424e-14	4.717e-14
